rollback,group_id,scen_num,sample_num,capacity_multiplier,trigger_activated,exp_name,infected_cumul,crit_det_cumul,hosp_det_cumul,death_det_cumul,hosp_det,Ki_t,crit_det,date,new_infected,new_crit_det,new_hosp_det,new_death_det,reopen,delay,reopen_fct,reopen_fct2,rollback_fct,capacity_multiplier_fct,capacity_multiplier_fct2,date_peak,crit_det_peak,triggerDate,N_trigger,N_no_trigger,perc_trigger,rt_lower,rt_median,rt_upper,pop,capacity,rel_occupancy,capacity_per10000,crit_det_per10000,new_infected_per10000,rel_occupancy_peak,time_since_reopen,time_to_peak_after_reopen,time_to_trigger_after_reopen,time_since_trigger,time_to_peak_after_trigger,scen_id
pr2,774,886,80,0.6,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr2_triggeredrollback_reopen,1919501,25532,92337,19751,34,0.179734464,8,2021-04-27,79,3,3,1,100perc,1daysdelay,"High
transmission
increase",High,20,60,60,2020-12-07,1492,2020-10-19,88,0,1,0.681482063408584,0.811806374648522,0.956068272436559,2456274,516,0.0155038759689922,2.10074283243645,0.0325696563168441,0.321625356128836,2.89147286821705,238,97.3237924865827,48.865831842577,189,48,4
pr2,774,886,80,0.6,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr2_triggeredrollback_reopen,1919572,25534,92339,19753,31,0.179734464,8,2021-04-28,71,2,2,2,100perc,1daysdelay,"High
transmission
increase",High,20,60,60,2020-12-07,1492,2020-10-19,88,0,1,0.681524990735596,0.81325844788896,0.963453920621862,2456274,516,0.0155038759689922,2.10074283243645,0.0325696563168441,0.289055699811992,2.89147286821705,239,97.3237924865827,48.865831842577,190,48,4
pr2,774,886,80,0.6,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr2_triggeredrollback_reopen,1919633,25536,92343,19754,30,0.179734464,9,2021-04-29,61,2,4,1,100perc,1daysdelay,"High
transmission
increase",High,20,60,60,2020-12-07,1492,2020-10-19,88,0,1,0.682985114317963,0.818335054033176,0.97258560179983,2456274,516,0.0174418604651163,2.10074283243645,0.0366408633564496,0.248343629415937,2.89147286821705,240,97.3237924865827,48.865831842577,191,48,4
pr2,774,886,80,0.6,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr2_triggeredrollback_reopen,1919692,25536,92346,19755,30,0.179734464,8,2021-04-30,59,0,3,1,100perc,1daysdelay,"High
transmission
increase",High,20,60,60,2020-12-07,1492,2020-10-19,88,0,1,0.683414930858402,0.824492423262664,0.985123057002377,2456274,516,0.0155038759689922,2.10074283243645,0.0325696563168441,0.240201215336726,2.89147286821705,241,97.3237924865827,48.865831842577,192,48,4
pr2,774,886,80,0.6,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr2_triggeredrollback_reopen,1919749,25539,92351,19756,29,0.179734464,9,2021-05-01,57,3,5,1,100perc,1daysdelay,"High
transmission
increase",High,20,60,60,2020-12-07,1492,2020-10-19,88,0,1,0.687363317227808,0.83286733272447,0.99948325608587,2456274,516,0.0174418604651163,2.10074283243645,0.0366408633564496,0.232058801257514,2.89147286821705,242,97.3237924865827,48.865831842577,193,48,4
pr4,816,886,80,0.6,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr4_triggeredrollback_reopen,273637,3284,9836,2202,187,0.099441,64,2020-09-01,,,,,100perc,1daysdelay,"High
transmission
increase",High,40,60,60,2020-12-07,780,2020-10-19,95,0,1,,,,2456274,516,0.124031007751938,2.10074283243645,0.260557250534753,,1.51162790697674,0,97.3237924865827,48.865831842577,-49,48,4
pr4,816,886,80,0.6,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr4_triggeredrollback_reopen,274448,3292,9873,2213,191,0.099441,59,2020-09-02,811,8,37,11,100perc,1daysdelay,"High
transmission
increase",High,40,60,60,2020-12-07,780,2020-10-19,95,0,1,,,,2456274,516,0.114341085271318,2.10074283243645,0.240201215336726,3.30174890912007,1.51162790697674,1,97.3237924865827,48.865831842577,-48,48,4
pr4,816,886,80,0.6,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr4_triggeredrollback_reopen,275199,3302,9918,2222,195,0.099441,58,2020-09-03,751,10,45,9,100perc,1daysdelay,"High
transmission
increase",High,40,60,60,2020-12-07,780,2020-10-19,95,0,1,,,,2456274,516,0.112403100775194,2.10074283243645,0.23613000829712,3.05747648674374,1.51162790697674,2,97.3237924865827,48.865831842577,-47,48,4
pr4,816,886,80,0.6,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr4_triggeredrollback_reopen,276006,3312,9961,2227,189,0.099441,63,2020-09-04,807,10,43,5,100perc,1daysdelay,"High
transmission
increase",High,40,60,60,2020-12-07,780,2020-10-19,95,0,1,,,,2456274,516,0.122093023255814,2.10074283243645,0.256486043495148,3.28546408096165,1.51162790697674,3,97.3237924865827,48.865831842577,-46,48,4
pr4,816,886,80,0.6,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr4_triggeredrollback_reopen,276758,3324,9994,2236,188,0.099441,65,2020-09-05,752,12,33,9,100perc,1daysdelay,"High
transmission
increase",High,40,60,60,2020-12-07,780,2020-10-19,95,0,1,,,,2456274,516,0.125968992248062,2.10074283243645,0.264628457574359,3.06154769378335,1.51162790697674,4,97.3237924865827,48.865831842577,-45,48,4
pr4,816,886,80,0.6,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr4_triggeredrollback_reopen,277486,3332,10037,2240,193,0.099441,66,2020-09-06,728,8,43,4,100perc,1daysdelay,"High
transmission
increase",High,40,60,60,2020-12-07,780,2020-10-19,95,0,1,,,,2456274,516,0.127906976744186,2.10074283243645,0.268699664613964,2.96383872483282,1.51162790697674,5,97.3237924865827,48.865831842577,-44,48,4
pr4,816,886,80,0.6,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr4_triggeredrollback_reopen,278259,3340,10066,2249,187,0.13074777,63,2020-09-07,773,8,29,9,100perc,1daysdelay,"High
transmission
increase",High,40,60,60,2020-12-07,780,2020-10-19,95,0,1,1.23199496443578,1.27416990341886,1.31732894210085,2456274,516,0.122093023255814,2.10074283243645,0.256486043495148,3.14704304161506,1.51162790697674,6,97.3237924865827,48.865831842577,-43,48,4
pr4,816,886,80,0.6,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr4_triggeredrollback_reopen,279072,3345,10099,2258,181,0.13074777,58,2020-09-08,813,5,33,9,100perc,1daysdelay,"High
transmission
increase",High,40,60,60,2020-12-07,780,2020-10-19,95,0,1,1.20389217474681,1.24423533368446,1.28546986993812,2456274,516,0.112403100775194,2.10074283243645,0.23613000829712,3.30989132319928,1.51162790697674,7,97.3237924865827,48.865831842577,-42,48,4
pr4,816,886,80,0.6,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr4_triggeredrollback_reopen,279902,3352,10133,2267,184,0.13074777,52,2020-09-09,830,7,34,9,100perc,1daysdelay,"High
transmission
increase",High,40,60,60,2020-12-07,780,2020-10-19,95,0,1,1.17975015629679,1.21844078996982,1.25790185304207,2456274,516,0.10077519379845,2.10074283243645,0.211702766059487,3.37910184287258,1.51162790697674,8,97.3237924865827,48.865831842577,-41,48,4
pr4,816,886,80,0.6,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr4_triggeredrollback_reopen,280678,3363,10164,2271,175,0.13074777,58,2020-09-10,776,11,31,4,100perc,1daysdelay,"High
transmission
increase",High,40,60,60,2020-12-07,780,2020-10-19,95,0,1,1.15938784873459,1.19650907176512,1.23454173396725,2456274,516,0.112403100775194,2.10074283243645,0.23613000829712,3.15925666273388,1.51162790697674,9,97.3237924865827,48.865831842577,-40,48,4
pr4,816,886,80,0.6,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr4_triggeredrollback_reopen,281560,3370,10200,2278,171,0.13074777,57,2020-09-11,882,7,36,7,100perc,1daysdelay,"High
transmission
increase",High,40,60,60,2020-12-07,780,2020-10-19,95,0,1,1.14491184532963,1.18098002786956,1.21767724728718,2456274,516,0.11046511627907,2.10074283243645,0.232058801257514,3.59080460893207,1.51162790697674,10,97.3237924865827,48.865831842577,-39,48,4
pr4,816,886,80,0.6,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr4_triggeredrollback_reopen,282385,3378,10252,2281,190,0.13074777,61,2020-09-12,825,8,52,3,100perc,1daysdelay,"High
transmission
increase",High,40,60,60,2020-12-07,780,2020-10-19,95,0,1,1.13667770313428,1.17172611503706,1.20739308022733,2456274,516,0.118217054263566,2.10074283243645,0.248343629415937,3.35874580767455,1.51162790697674,11,97.3237924865827,48.865831842577,-38,48,4
pr4,816,886,80,0.6,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr4_triggeredrollback_reopen,283326,3393,10298,2286,190,0.13074777,67,2020-09-12,941,15,46,5,100perc,1daysdelay,"High
transmission
increase",High,40,60,60,2020-12-07,780,2020-10-19,95,0,1,1.13667770313428,1.17172611503706,1.20739308022733,2456274,516,0.12984496124031,2.10074283243645,0.27277087165357,3.83100582426879,1.51162790697674,11,97.3237924865827,48.865831842577,-38,48,99
pr4,816,886,80,0.6,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr4_triggeredrollback_reopen,284205,3404,10343,2301,193,0.13074777,63,2020-09-13,879,11,45,15,100perc,1daysdelay,"High
transmission
increase",High,40,60,60,2020-12-07,780,2020-10-19,95,0,1,1.13615952229072,1.17051443826346,1.20566412749409,2456274,516,0.122093023255814,2.10074283243645,0.256486043495148,3.57859098781325,1.51162790697674,12,97.3237924865827,48.865831842577,-37,48,4
pr4,816,886,80,0.6,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr4_triggeredrollback_reopen,285176,3414,10391,2310,205,0.16205454,63,2020-09-14,971,10,48,9,100perc,1daysdelay,"High
transmission
increase",High,40,60,60,2020-12-07,780,2020-10-19,95,0,1,1.14212676436856,1.17597017726595,1.21035211603269,2456274,516,0.122093023255814,2.10074283243645,0.256486043495148,3.95314203545696,1.51162790697674,13,97.3237924865827,48.865831842577,-36,48,4
pr4,816,886,80,0.6,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr4_triggeredrollback_reopen,286243,3427,10434,2320,205,0.16205454,65,2020-09-15,1067,13,43,10,100perc,1daysdelay,"High
transmission
increase",High,40,60,60,2020-12-07,780,2020-10-19,95,0,1,1.15487111714744,1.18816632895922,1.22210516884974,2456274,516,0.125968992248062,2.10074283243645,0.264628457574359,4.34397791125909,1.51162790697674,14,97.3237924865827,48.865831842577,-35,48,4
pr4,816,886,80,0.6,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr4_triggeredrollback_reopen,287280,3439,10479,2330,208,0.16205454,65,2020-09-16,1037,12,45,10,100perc,1daysdelay,"High
transmission
increase",High,40,60,60,2020-12-07,780,2020-10-19,95,0,1,1.17408858891018,1.20696697743334,1.24048313480253,2456274,516,0.125968992248062,2.10074283243645,0.264628457574359,4.22184170007092,1.51162790697674,15,97.3237924865827,48.865831842577,-34,48,4
pr4,816,886,80,0.6,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr4_triggeredrollback_reopen,288344,3454,10531,2340,214,0.16205454,67,2020-09-17,1064,15,52,10,100perc,1daysdelay,"High
transmission
increase",High,40,60,60,2020-12-07,780,2020-10-19,95,0,1,1.20057701616259,1.23315045799458,1.26631979777091,2456274,516,0.12984496124031,2.10074283243645,0.27277087165357,4.33176429014027,1.51162790697674,16,97.3237924865827,48.865831842577,-33,48,4
pr4,816,886,80,0.6,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr4_triggeredrollback_reopen,289452,3466,10571,2349,216,0.16205454,67,2020-09-18,1108,12,40,9,100perc,1daysdelay,"High
transmission
increase",High,40,60,60,2020-12-07,780,2020-10-19,95,0,1,1.23126700082545,1.26354550425298,1.29639115921168,2456274,516,0.12984496124031,2.10074283243645,0.27277087165357,4.51089739988291,1.51162790697674,17,97.3237924865827,48.865831842577,-32,48,4
pr4,816,886,80,0.6,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr4_triggeredrollback_reopen,290662,3480,10618,2359,215,0.16205454,67,2020-09-19,1210,14,47,10,100perc,1daysdelay,"High
transmission
increase",High,40,60,60,2020-12-07,780,2020-10-19,95,0,1,1.26198375875825,1.29383780810127,1.32619007342314,2456274,516,0.12984496124031,2.10074283243645,0.27277087165357,4.92616051792268,1.51162790697674,18,97.3237924865827,48.865831842577,-31,48,4
pr4,816,886,80,0.6,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr4_triggeredrollback_reopen,291951,3487,10664,2366,219,0.16205454,65,2020-09-20,1289,7,46,7,100perc,1daysdelay,"High
transmission
increase",High,40,60,60,2020-12-07,780,2020-10-19,95,0,1,1.28881919827061,1.31992499242119,1.35152730173623,2456274,516,0.125968992248062,2.10074283243645,0.264628457574359,5.24778587405151,1.51162790697674,19,97.3237924865827,48.865831842577,-30,48,4
pr4,816,886,80,0.6,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr4_triggeredrollback_reopen,293280,3504,10708,2381,218,0.19336131,65,2020-09-21,1329,17,44,15,100perc,1daysdelay,"High
transmission
increase",High,40,60,60,2020-12-07,780,2020-10-19,95,0,1,1.30930985549428,1.33958290598385,1.37039249132891,2456274,516,0.125968992248062,2.10074283243645,0.264628457574359,5.41063415563573,1.51162790697674,20,97.3237924865827,48.865831842577,-29,48,4
pr4,816,886,80,0.6,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr4_triggeredrollback_reopen,294663,3518,10759,2396,229,0.19336131,62,2020-09-22,1383,14,51,15,100perc,1daysdelay,"High
transmission
increase",High,40,60,60,2020-12-07,780,2020-10-19,95,0,1,1.32156786622133,1.3510772697418,1.38103647282022,2456274,516,0.12015503875969,2.10074283243645,0.252414836455542,5.63047933577443,1.51162790697674,21,97.3237924865827,48.865831842577,-28,48,4
pr4,816,886,80,0.6,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr4_triggeredrollback_reopen,296209,3529,10805,2401,227,0.19336131,66,2020-09-23,1546,11,46,5,100perc,1daysdelay,"High
transmission
increase",High,40,60,60,2020-12-07,780,2020-10-19,95,0,1,1.32618076587453,1.35474189764134,1.38371018521342,2456274,516,0.127906976744186,2.10074283243645,0.268699664613964,6.29408608323013,1.51162790697674,22,97.3237924865827,48.865831842577,-27,48,4
pr4,816,886,80,0.6,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr4_triggeredrollback_reopen,297777,3544,10853,2405,220,0.19336131,74,2020-09-24,1568,15,48,4,100perc,1daysdelay,"High
transmission
increase",High,40,60,60,2020-12-07,780,2020-10-19,95,0,1,1.32404520687886,1.35133350352212,1.3790807669438,2456274,516,0.143410852713178,2.10074283243645,0.301269320930808,6.38365263810145,1.51162790697674,23,97.3237924865827,48.865831842577,-26,48,4
pr4,816,886,80,0.6,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr4_triggeredrollback_reopen,299456,3553,10906,2418,228,0.19336131,67,2020-09-25,1679,9,53,13,100perc,1daysdelay,"High
transmission
increase",High,40,60,60,2020-12-07,780,2020-10-19,95,0,1,1.31736337401264,1.3437096044229,1.37040708565606,2456274,516,0.12984496124031,2.10074283243645,0.27277087165357,6.83555661949766,1.51162790697674,24,97.3237924865827,48.865831842577,-25,48,4
pr4,816,886,80,0.6,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr4_triggeredrollback_reopen,301237,3561,10978,2429,252,0.19336131,60,2020-09-26,1781,8,72,11,100perc,1daysdelay,"High
transmission
increase",High,40,60,60,2020-12-07,780,2020-10-19,95,0,1,1.30860055498539,1.33383737336313,1.35943653997703,2456274,516,0.116279069767442,2.10074283243645,0.244272422376331,7.25081973753743,1.51162790697674,25,97.3237924865827,48.865831842577,-24,48,4
pr4,816,886,80,0.6,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr4_triggeredrollback_reopen,303077,3576,11033,2435,251,0.19336131,67,2020-09-27,1840,15,55,6,100perc,1daysdelay,"High
transmission
increase",High,40,60,60,2020-12-07,780,2020-10-19,95,0,1,1.29956469703886,1.32374114684535,1.3482155997028,2456274,516,0.12984496124031,2.10074283243645,0.27277087165357,7.49102095287415,1.51162790697674,26,97.3237924865827,48.865831842577,-23,48,4
pr4,816,886,80,0.6,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr4_triggeredrollback_reopen,305064,3592,11106,2445,269,0.22466808,73,2020-09-28,1987,16,73,10,100perc,1daysdelay,"High
transmission
increase",High,40,60,60,2020-12-07,780,2020-10-19,95,0,1,1.29171174949194,1.31497708345403,1.33846602111153,2456274,516,0.141472868217054,2.10074283243645,0.297198113891203,8.08948838769616,1.51162790697674,27,97.3237924865827,48.865831842577,-22,48,4
pr4,816,886,80,0.6,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr4_triggeredrollback_reopen,307123,3609,11191,2459,289,0.22466808,72,2020-09-29,2059,17,85,14,100perc,1daysdelay,"High
transmission
increase",High,40,60,60,2020-12-07,780,2020-10-19,95,0,1,1.28557904078659,1.3079026468452,1.33052224622186,2456274,516,0.13953488372093,2.10074283243645,0.293126906851597,8.38261529454776,1.51162790697674,28,97.3237924865827,48.865831842577,-21,48,4
pr4,816,886,80,0.6,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr4_triggeredrollback_reopen,309461,3628,11281,2473,303,0.22466808,73,2020-09-30,2338,19,90,14,100perc,1daysdelay,"High
transmission
increase",High,40,60,60,2020-12-07,780,2020-10-19,95,0,1,1.28083742660049,1.30237827713199,1.32419339150047,2456274,516,0.141472868217054,2.10074283243645,0.297198113891203,9.5184820585977,1.51162790697674,29,97.3237924865827,48.865831842577,-20,48,4
pr4,816,886,80,0.6,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr4_triggeredrollback_reopen,311977,3645,11376,2485,326,0.22466808,75,2020-10-01,2516,17,95,12,100perc,1daysdelay,"High
transmission
increase",High,40,60,60,2020-12-07,780,2020-10-19,95,0,1,1.27702296015137,1.29789322579372,1.31896516575869,2456274,516,0.145348837209302,2.10074283243645,0.305340527970414,10.2431569116475,1.51162790697674,30,97.3237924865827,48.865831842577,-19,48,4
pr4,816,886,80,0.6,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr4_triggeredrollback_reopen,314638,3667,11465,2496,342,0.22466808,80,2020-10-01,2661,22,89,11,100perc,1daysdelay,"High
transmission
increase",High,40,60,60,2020-12-07,780,2020-10-19,95,0,1,1.27702296015137,1.29789322579372,1.31896516575869,2456274,516,0.155038759689923,2.10074283243645,0.325696563168441,10.8334819323903,1.51162790697674,30,97.3237924865827,48.865831842577,-19,48,99
pr4,816,886,80,0.6,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr4_triggeredrollback_reopen,317624,3690,11542,2509,337,0.22466808,89,2020-10-02,2986,23,77,13,100perc,1daysdelay,"High
transmission
increase",High,40,60,60,2020-12-07,780,2020-10-19,95,0,1,1.27391112541219,1.29400034359102,1.31431142702997,2456274,516,0.172480620155039,2.10074283243645,0.362337426524891,12.1566242202621,1.51162790697674,31,97.3237924865827,48.865831842577,-18,48,4
pr4,816,886,80,0.6,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr4_triggeredrollback_reopen,320589,3711,11643,2525,363,0.22466808,89,2020-10-03,2965,21,101,16,100perc,1daysdelay,"High
transmission
increase",High,40,60,60,2020-12-07,780,2020-10-19,95,0,1,1.27250337389311,1.29192499061445,1.31155357416612,2456274,516,0.172480620155039,2.10074283243645,0.362337426524891,12.0711288724304,1.51162790697674,32,97.3237924865827,48.865831842577,-17,48,4
pr4,816,886,80,0.6,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr4_triggeredrollback_reopen,323891,3727,11755,2537,401,0.22466808,89,2020-10-04,3302,16,112,12,100perc,1daysdelay,"High
transmission
increase",High,40,60,60,2020-12-07,780,2020-10-19,95,0,1,1.27541831331743,1.29428513068669,1.31333709777796,2456274,516,0.172480620155039,2.10074283243645,0.362337426524891,13.4431256447774,1.51162790697674,33,97.3237924865827,48.865831842577,-16,48,4
pr4,816,886,80,0.6,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr4_triggeredrollback_reopen,327499,3752,11867,2548,441,0.22466808,100,2020-10-05,3608,25,112,11,100perc,1daysdelay,"High
transmission
increase",High,40,60,60,2020-12-07,780,2020-10-19,95,0,1,1.28276340921615,1.30102387476357,1.31947008658111,2456274,516,0.193798449612403,2.10074283243645,0.407120703960552,14.6889149988967,1.51162790697674,34,97.3237924865827,48.865831842577,-15,48,4
pr4,816,886,80,0.6,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr4_triggeredrollback_reopen,331226,3781,11989,2566,454,0.22466808,106,2020-10-06,3727,29,122,18,100perc,1daysdelay,"High
transmission
increase",High,40,60,60,2020-12-07,780,2020-10-19,95,0,1,1.29142352855058,1.30919407740421,1.32712080789134,2456274,516,0.205426356589147,2.10074283243645,0.431547946198185,15.1733886366098,1.51162790697674,35,97.3237924865827,48.865831842577,-14,48,4
pr4,816,886,80,0.6,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr4_triggeredrollback_reopen,335200,3803,12122,2576,492,0.22466808,116,2020-10-07,3974,22,133,10,100perc,1daysdelay,"High
transmission
increase",High,40,60,60,2020-12-07,780,2020-10-19,95,0,1,1.29747342321996,1.31471272298857,1.33210091547918,2456274,516,0.224806201550388,2.10074283243645,0.47226001659424,16.1789767753923,1.51162790697674,36,97.3237924865827,48.865831842577,-13,48,4
pr4,816,886,80,0.6,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr4_triggeredrollback_reopen,339503,3834,12261,2600,535,0.22466808,120,2020-10-08,4303,31,139,24,100perc,1daysdelay,"High
transmission
increase",High,40,60,60,2020-12-07,780,2020-10-19,95,0,1,1.29723903258714,1.31384563292891,1.33061910833247,2456274,516,0.232558139534884,2.10074283243645,0.488544844752662,17.5184038914225,1.51162790697674,37,97.3237924865827,48.865831842577,-12,48,4
