date,rt_median,scen_num,reopen
2020-03-31,0.768096563810405,245,100perc
2020-03-31,0.769186620223009,253,100perc
2020-03-31,0.752725108638091,258,100perc
2020-03-31,0.759764866180365,259,100perc
2020-03-31,0.761919627806147,262,100perc
2020-03-31,,264,100perc
2020-03-31,0.742788548432259,266,100perc
2020-03-31,0.743794773972306,269,100perc
2020-03-31,0.760924107617766,271,100perc
2020-03-31,0.745557778624055,272,100perc
2020-03-31,0.788964315904712,274,100perc
2020-03-31,0.784139362005006,276,100perc
2020-03-31,0.77098984241393,277,100perc
2020-03-31,0.762940488471212,278,100perc
2020-03-31,0.768775158517489,279,100perc
2020-03-31,0.782743571757813,281,100perc
2020-03-31,0.782675102403954,284,100perc
2020-03-31,0.775073507474826,293,100perc
2020-03-31,0.790343781884208,294,100perc
2020-03-31,0.750551260347064,295,100perc
2020-03-31,0.783192443397401,296,100perc
2020-03-31,0.794303370834249,297,100perc
2020-03-31,0.77731175172204,300,100perc
2020-03-31,0.779991563627093,310,100perc
2020-03-31,0.755042686399155,317,100perc
2020-03-31,0.762966795712798,319,100perc
2020-03-31,0.784384396947874,320,100perc
2020-03-31,0.787882159850793,324,100perc
2020-03-31,0.75502006876208,326,100perc
2020-03-31,0.79851658133146,335,100perc
2020-03-31,0.764842311641555,345,100perc
2020-03-31,0.751579116597132,350,100perc
2020-03-31,0.744012573548419,354,100perc
2020-03-31,0.752969187140457,359,100perc
2020-03-31,0.772131525927358,365,100perc
2020-03-31,0.779656506452002,366,100perc
2020-03-31,0.752807297186845,368,100perc
2020-03-31,,370,100perc
2020-03-31,0.784035514378256,375,100perc
2020-03-31,0.765034255088054,376,100perc
2020-03-31,0.760834961091776,381,100perc
2020-03-31,0.786962514220275,384,100perc
2020-03-31,0.75433847053233,386,100perc
2020-03-31,0.774049131329431,398,100perc
2020-04-01,0.792196466982839,3,100perc
2020-04-01,0.805328853339388,6,100perc
2020-04-01,0.778601832778969,11,100perc
2020-04-01,0.776588569671655,14,100perc
2020-04-01,0.780933774755011,17,100perc
2020-04-01,0.800156111551141,18,100perc
2020-04-01,0.78915689821344,27,100perc
2020-04-01,0.782617146574886,30,100perc
2020-04-01,0.793988752414937,35,100perc
2020-04-01,0.797438215150312,37,100perc
2020-04-01,0.808036032930188,49,100perc
2020-04-01,0.809560176022463,50,100perc
2020-04-01,0.791802123858808,57,100perc
2020-04-01,0.778302760729429,58,100perc
2020-04-01,0.794016062679233,59,100perc
2020-04-01,0.784151047549421,63,100perc
2020-04-01,0.789813763003208,65,100perc
2020-04-01,0.796297680817723,66,100perc
2020-04-01,0.795209258896982,69,100perc
2020-04-01,0.806775149102477,71,100perc
2020-04-01,0.780529382054881,73,100perc
2020-04-01,0.796021519801818,81,100perc
2020-04-01,0.799542353358884,101,100perc
2020-04-01,0.810046550789983,102,100perc
2020-04-01,0.815787562506986,104,100perc
2020-04-01,0.786927940816619,110,100perc
2020-04-01,0.786150411407812,111,100perc
2020-04-01,0.786031284397617,116,100perc
2020-04-01,0.801361411012273,122,100perc
2020-04-01,0.801010110668315,127,100perc
2020-04-01,0.791600396317167,134,100perc
2020-04-01,0.804564654036961,137,100perc
2020-04-01,0.762839130917998,140,100perc
2020-04-01,0.794239481027111,144,100perc
2020-04-01,0.768267472263208,147,100perc
2020-04-01,0.802793991682476,149,100perc
2020-04-01,0.816237442316379,150,100perc
2020-04-01,0.786561632477883,151,100perc
2020-04-01,0.77049787643388,152,100perc
2020-04-01,0.788254336597654,156,100perc
2020-04-01,0.772167312759051,157,100perc
2020-04-01,0.809958031635551,159,100perc
2020-04-01,0.810385093322714,164,100perc
2020-04-01,0.800365965948945,165,100perc
2020-04-01,0.796326577305422,175,100perc
2020-04-01,0.788900231416408,195,100perc
2020-04-01,0.793843012592481,199,100perc
2020-04-01,0.793619792075171,211,100perc
2020-04-01,0.806409007689986,212,100perc
2020-04-01,0.765162142118997,223,100perc
2020-04-01,0.806510508789566,224,100perc
2020-04-01,0.784439068481384,225,100perc
2020-04-01,0.781853511233293,227,100perc
2020-04-01,0.794729672085242,231,100perc
2020-04-01,0.797036715892458,234,100perc
2020-04-01,0.80027822982706,235,100perc
2020-04-01,0.79506986740618,245,100perc
2020-04-01,0.797072322883916,253,100perc
2020-04-01,0.779973760032996,258,100perc
2020-04-01,0.786882099284046,259,100perc
2020-04-01,0.789116209770363,262,100perc
2020-04-01,,264,100perc
2020-04-01,0.767288604429539,266,100perc
2020-04-01,0.770571953495888,269,100perc
2020-04-01,0.786677345187293,271,100perc
2020-04-01,0.772861630995534,272,100perc
2020-04-01,0.810274202552109,274,100perc
2020-04-01,0.811364250423248,276,100perc
2020-04-01,0.795094280888907,277,100perc
2020-04-01,0.789650956702353,278,100perc
2020-04-01,0.793329078348181,279,100perc
2020-04-01,0.811042952930494,281,100perc
2020-04-01,0.804025217505797,284,100perc
2020-04-01,0.799740718792114,293,100perc
2020-04-01,0.812351428776501,294,100perc
2020-04-01,0.776209766619089,295,100perc
2020-04-01,0.809814417761582,296,100perc
2020-04-01,0.815054693088698,297,100perc
2020-04-01,0.8014727156162,300,100perc
2020-04-01,0.80700139452859,310,100perc
2020-04-01,0.781255372914828,317,100perc
2020-04-01,0.788112954325374,319,100perc
2020-04-01,0.810354986998377,320,100perc
2020-04-01,0.808074305565131,324,100perc
2020-04-01,0.783050735932585,326,100perc
2020-04-01,0.823124867444671,335,100perc
2020-04-01,0.790008954250795,345,100perc
2020-04-01,0.777917028811127,350,100perc
2020-04-01,0.771213703350786,354,100perc
2020-04-01,0.77871907279995,359,100perc
2020-04-01,0.799481725040465,365,100perc
2020-04-01,0.805612919308576,366,100perc
2020-04-01,0.779961683481453,368,100perc
2020-04-01,,370,100perc
2020-04-01,0.811858931071247,375,100perc
2020-04-01,0.792832523568803,376,100perc
2020-04-01,0.786088134901674,381,100perc
2020-04-01,0.81071809555508,384,100perc
2020-04-01,0.7823332696482,386,100perc
2020-04-01,0.800044187462901,398,100perc
2020-04-01,0.792196466982839,3,100perc
2020-04-01,0.805328853339388,6,100perc
2020-04-01,0.778601832778969,11,100perc
2020-04-01,0.776588569671655,14,100perc
2020-04-01,0.780933774755011,17,100perc
2020-04-01,0.800156111551141,18,100perc
2020-04-01,0.78915689821344,27,100perc
2020-04-01,0.782617146574886,30,100perc
2020-04-01,0.793988752414937,35,100perc
2020-04-01,0.797438215150312,37,100perc
2020-04-01,0.808036032930188,49,100perc
2020-04-01,0.809560176022463,50,100perc
2020-04-01,0.791802123858808,57,100perc
2020-04-01,0.778302760729429,58,100perc
2020-04-01,0.794016062679233,59,100perc
2020-04-01,0.784151047549421,63,100perc
2020-04-01,0.789813763003208,65,100perc
2020-04-01,0.796297680817723,66,100perc
2020-04-01,0.795209258896982,69,100perc
2020-04-01,0.806775149102477,71,100perc
2020-04-01,0.780529382054881,73,100perc
2020-04-01,0.796021519801818,81,100perc
2020-04-01,0.799542353358884,101,100perc
2020-04-01,0.810046550789983,102,100perc
2020-04-01,0.815787562506986,104,100perc
2020-04-01,0.786927940816619,110,100perc
2020-04-01,0.786150411407812,111,100perc
2020-04-01,0.786031284397617,116,100perc
2020-04-01,0.801361411012273,122,100perc
2020-04-01,0.801010110668315,127,100perc
2020-04-01,0.791600396317167,134,100perc
2020-04-01,0.804564654036961,137,100perc
2020-04-01,0.762839130917998,140,100perc
2020-04-01,0.794239481027111,144,100perc
2020-04-01,0.768267472263208,147,100perc
2020-04-01,0.802793991682476,149,100perc
2020-04-01,0.816237442316379,150,100perc
2020-04-01,0.786561632477883,151,100perc
2020-04-01,0.77049787643388,152,100perc
2020-04-01,0.788254336597654,156,100perc
2020-04-01,0.772167312759051,157,100perc
2020-04-01,0.809958031635551,159,100perc
2020-04-01,0.810385093322714,164,100perc
2020-04-01,0.800365965948945,165,100perc
2020-04-01,0.796326577305422,175,100perc
2020-04-01,0.788900231416408,195,100perc
2020-04-01,0.793843012592481,199,100perc
2020-04-01,0.793619792075171,211,100perc
2020-04-01,0.806409007689986,212,100perc
2020-04-01,0.765162142118997,223,100perc
2020-04-01,0.806510508789566,224,100perc
2020-04-01,0.784439068481384,225,100perc
2020-04-01,0.781853511233293,227,100perc
2020-04-01,0.794729672085242,231,100perc
2020-04-01,0.797036715892458,234,100perc
2020-04-01,0.80027822982706,235,100perc
2020-04-01,0.79506986740618,245,100perc
2020-04-01,0.797072322883916,253,100perc
2020-04-01,0.779973760032996,258,100perc
2020-04-01,0.786882099284046,259,100perc
2020-04-01,0.789116209770363,262,100perc
2020-04-01,,264,100perc
2020-04-01,0.767288604429539,266,100perc
2020-04-01,0.770571953495888,269,100perc
2020-04-01,0.786677345187293,271,100perc
2020-04-01,0.772861630995534,272,100perc
2020-04-01,0.810274202552109,274,100perc
2020-04-01,0.811364250423248,276,100perc
2020-04-01,0.795094280888907,277,100perc
2020-04-01,0.789650956702353,278,100perc
2020-04-01,0.793329078348181,279,100perc
2020-04-01,0.811042952930494,281,100perc
2020-04-01,0.804025217505797,284,100perc
2020-04-01,0.799740718792114,293,100perc
2020-04-01,0.812351428776501,294,100perc
2020-04-01,0.776209766619089,295,100perc
2020-04-01,0.809814417761582,296,100perc
2020-04-01,0.815054693088698,297,100perc
2020-04-01,0.8014727156162,300,100perc
2020-04-01,0.80700139452859,310,100perc
2020-04-01,0.781255372914828,317,100perc
2020-04-01,0.788112954325374,319,100perc
2020-04-01,0.810354986998377,320,100perc
2020-04-01,0.808074305565131,324,100perc
2020-04-01,0.783050735932585,326,100perc
2020-04-01,0.823124867444671,335,100perc
2020-04-01,0.790008954250795,345,100perc
2020-04-01,0.777917028811127,350,100perc
2020-04-01,0.771213703350786,354,100perc
2020-04-01,0.77871907279995,359,100perc
2020-04-01,0.799481725040465,365,100perc
2020-04-01,0.805612919308576,366,100perc
2020-04-01,0.779961683481453,368,100perc
2020-04-01,,370,100perc
2020-04-01,0.811858931071247,375,100perc
2020-04-01,0.792832523568803,376,100perc
2020-04-01,0.786088134901674,381,100perc
2020-04-01,0.81071809555508,384,100perc
2020-04-01,0.7823332696482,386,100perc
2020-04-01,0.800044187462901,398,100perc
2020-04-02,0.824354919424118,3,100perc
2020-04-02,0.837453458002913,6,100perc
2020-04-02,0.808030844313122,11,100perc
2020-04-02,0.808142750611081,14,100perc
2020-04-02,0.815793711169809,17,100perc
2020-04-02,0.833489822966963,18,100perc
2020-04-02,0.824217557540208,27,100perc
2020-04-02,0.814221413934713,30,100perc
2020-04-02,0.82453940764009,35,100perc
2020-04-02,0.83170560291466,37,100perc
2020-04-02,0.839388364936105,49,100perc
2020-04-02,0.838054198870632,50,100perc
2020-04-02,0.826216644274586,57,100perc
2020-04-02,0.813827306912373,58,100perc
2020-04-02,0.821086700216577,59,100perc
2020-04-02,0.817086628216972,63,100perc
2020-04-02,0.822475144121459,65,100perc
2020-04-02,0.829394852140333,66,100perc
2020-04-02,0.82800450999533,69,100perc
2020-04-02,0.833996401937955,71,100perc
2020-04-02,0.8125914377156,73,100perc
2020-04-02,0.829109763816107,81,100perc
2020-04-02,0.830018788323364,101,100perc
2020-04-02,0.843739293726774,102,100perc
2020-04-02,0.848809900641613,104,100perc
2020-04-02,0.82088977060887,110,100perc
2020-04-02,0.820972295951242,111,100perc
2020-04-02,0.820194057695232,116,100perc
2020-04-02,0.832256784240462,122,100perc
2020-04-02,0.834092239873184,127,100perc
2020-04-02,0.825874747621187,134,100perc
2020-04-02,0.836274129022985,137,100perc
2020-04-02,0.796740547132266,140,100perc
2020-04-02,0.825152761973348,144,100perc
2020-04-02,0.800353578621824,147,100perc
2020-04-02,0.835619610605425,149,100perc
2020-04-02,0.84674417038741,150,100perc
2020-04-02,0.820002226779922,151,100perc
2020-04-02,0.805293534448057,152,100perc
2020-04-02,0.818380838211955,156,100perc
2020-04-02,0.807579972645985,157,100perc
2020-04-02,0.841245053721385,159,100perc
2020-04-02,0.844915640504762,164,100perc
2020-04-02,0.826961862839292,165,100perc
2020-04-02,0.822706896587277,175,100perc
2020-04-02,0.822371434738706,195,100perc
2020-04-02,0.823877426089679,199,100perc
2020-04-02,0.828886495389362,211,100perc
2020-04-02,0.837810084656109,212,100perc
2020-04-02,0.797437580889445,223,100perc
2020-04-02,0.837702150534859,224,100perc
2020-04-02,0.816032604349971,225,100perc
2020-04-02,0.813296709696553,227,100perc
2020-04-02,0.827466620965361,231,100perc
2020-04-02,0.829323535071566,234,100perc
2020-04-02,0.831997255249206,235,100perc
2020-04-02,0.829145358295115,245,100perc
2020-04-02,0.831783503080666,253,100perc
2020-04-02,0.814607054481889,258,100perc
2020-04-02,0.820868315405146,259,100perc
2020-04-02,0.82336187741695,262,100perc
2020-04-02,,264,100perc
2020-04-02,0.798854050751291,266,100perc
2020-04-02,0.804503255920535,269,100perc
2020-04-02,0.819112771032296,271,100perc
2020-04-02,0.80755702618281,272,100perc
2020-04-02,0.837185716732665,274,100perc
2020-04-02,0.845541889059367,276,100perc
2020-04-02,0.825692943395218,277,100perc
2020-04-02,0.823178363251673,278,100perc
2020-04-02,0.824406718435309,279,100perc
2020-04-02,0.84567134275183,281,100perc
2020-04-02,0.83149296847417,284,100perc
2020-04-02,0.83077995189133,293,100perc
2020-04-02,0.840348550759264,294,100perc
2020-04-02,0.808887988057799,295,100perc
2020-04-02,0.84271732808084,296,100perc
2020-04-02,0.841984841875668,297,100perc
2020-04-02,0.832164131563044,300,100perc
2020-04-02,0.840837121731862,310,100perc
2020-04-02,0.814543723616461,317,100perc
2020-04-02,0.82008312668572,319,100perc
2020-04-02,0.842511262119648,320,100perc
2020-04-02,0.834518365426809,324,100perc
2020-04-02,0.818163155631518,326,100perc
2020-04-02,0.853591141971211,335,100perc
2020-04-02,0.822007653497826,345,100perc
2020-04-02,0.811446622521504,350,100perc
2020-04-02,0.80600027423597,354,100perc
2020-04-02,0.811702929483792,359,100perc
2020-04-02,0.833417235279607,365,100perc
2020-04-02,0.838171431665302,366,100perc
2020-04-02,0.814433627321119,368,100perc
2020-04-02,,370,100perc
2020-04-02,0.846214387257091,375,100perc
2020-04-02,0.827670502565434,376,100perc
2020-04-02,0.818196924713038,381,100perc
2020-04-02,0.840834719021883,384,100perc
2020-04-02,0.817468763990513,386,100perc
2020-04-02,0.832189676905224,398,100perc
2020-04-03,0.859246224605734,3,100perc
2020-04-03,0.87168374608456,6,100perc
2020-04-03,0.840114332664093,11,100perc
2020-04-03,0.84256085417883,14,100perc
2020-04-03,0.853362021624106,17,100perc
2020-04-03,0.869267127257034,18,100perc
2020-04-03,0.861825168678482,27,100perc
2020-04-03,0.848261900039219,30,100perc
2020-04-03,0.857635554498556,35,100perc
2020-04-03,0.867862989904442,37,100perc
2020-04-03,0.87300562226898,49,100perc
2020-04-03,0.868903892654686,50,100perc
2020-04-03,0.862693540393301,57,100perc
2020-04-03,0.8517054618907,58,100perc
2020-04-03,0.851156056046738,59,100perc
2020-04-03,0.853276236476443,63,100perc
2020-04-03,0.857544408180746,65,100perc
2020-04-03,0.86458742096224,66,100perc
2020-04-03,0.8637075802112,69,100perc
2020-04-03,0.864146666899505,71,100perc
2020-04-03,0.84760742731381,73,100perc
2020-04-03,0.864480376241864,81,100perc
2020-04-03,0.862788605835568,101,100perc
2020-04-03,0.879551690994039,102,100perc
2020-04-03,0.883597588377097,104,100perc
2020-04-03,0.85736601347448,110,100perc
2020-04-03,0.858283238246878,111,100perc
2020-04-03,0.856516288125894,116,100perc
2020-04-03,0.866033984564061,122,100perc
2020-04-03,0.869238389616477,127,100perc
2020-04-03,0.862501818583866,134,100perc
2020-04-03,0.870058692703787,137,100perc
2020-04-03,0.83384931835015,140,100perc
2020-04-03,0.858872390643029,144,100perc
2020-04-03,0.835546083504201,147,100perc
2020-04-03,0.870342066286638,149,100perc
2020-04-03,0.879173146870393,150,100perc
2020-04-03,0.856041352838823,151,100perc
2020-04-03,0.843013366733859,152,100perc
2020-04-03,0.851204909573128,156,100perc
2020-04-03,0.845647527795329,157,100perc
2020-04-03,0.874977377104044,159,100perc
2020-04-03,0.881192500396923,164,100perc
2020-04-03,0.855825160241095,165,100perc
2020-04-03,0.851574419309273,175,100perc
2020-04-03,0.85889386582668,195,100perc
2020-04-03,0.856278264233609,199,100perc
2020-04-03,0.86624036996852,211,100perc
2020-04-03,0.871529515905895,212,100perc
2020-04-03,0.832538739745195,223,100perc
2020-04-03,0.870938235973613,224,100perc
2020-04-03,0.850056501962257,225,100perc
2020-04-03,0.847748683781743,227,100perc
2020-04-03,0.862674363945805,231,100perc
2020-04-03,0.864250269863351,234,100perc
2020-04-03,0.866394530082599,235,100perc
2020-04-03,0.865525236416576,245,100perc
2020-04-03,0.86858471581414,253,100perc
2020-04-03,0.851781077521019,258,100perc
2020-04-03,0.857437844394838,259,100perc
2020-04-03,0.860277887894856,262,100perc
2020-04-03,,264,100perc
2020-04-03,0.833379805870009,266,100perc
2020-04-03,0.841117922725897,269,100perc
2020-04-03,0.854278791403008,271,100perc
2020-04-03,0.84488457604551,272,100perc
2020-04-03,0.866360874163965,274,100perc
2020-04-03,0.881715675859144,276,100perc
2020-04-03,0.859131694790189,277,100perc
2020-04-03,0.859145602503703,278,100perc
2020-04-03,0.858206456262575,279,100perc
2020-04-03,0.882283577220814,281,100perc
2020-04-03,0.861500940931976,284,100perc
2020-04-03,0.864088366662043,293,100perc
2020-04-03,0.870638099553341,294,100perc
2020-04-03,0.844488328214971,295,100perc
2020-04-03,0.877833889998413,296,100perc
2020-04-03,0.871617026546781,297,100perc
2020-04-03,0.864953359588595,300,100perc
2020-04-03,0.877070196852543,310,100perc
2020-04-03,0.850153903813245,317,100perc
2020-04-03,0.85474515161331,319,100perc
2020-04-03,0.876906204930771,320,100perc
2020-04-03,0.863609257810705,324,100perc
2020-04-03,0.855370885369397,326,100perc
2020-04-03,0.886291697593892,335,100perc
2020-04-03,0.856260812847155,345,100perc
2020-04-03,0.847670736048122,350,100perc
2020-04-03,0.843456478732153,354,100perc
2020-04-03,0.847462481971961,359,100perc
2020-04-03,0.86957454633107,365,100perc
2020-04-03,0.87320078660765,366,100perc
2020-04-03,0.851271641086505,368,100perc
2020-04-03,,370,100perc
2020-04-03,0.882636370033861,375,100perc
2020-04-03,0.864664602092671,376,100perc
2020-04-03,0.852743969890877,381,100perc
2020-04-03,0.873209333408898,384,100perc
2020-04-03,0.854851606625598,386,100perc
2020-04-03,0.867088223946148,398,100perc
2020-04-04,0.892848838506679,3,100perc
2020-04-04,0.904283607120733,6,100perc
2020-04-04,0.871125705334689,11,100perc
